Raman_shift,Intensity,Sample,Location,Age,Orgs,Type
1855.617188,181.413727,BC4_3,Bear Creek,Eocene,Yes,Ancient
1853.919922,5307.331543,BC4_3,Bear Creek,Eocene,Yes,Ancient
1852.222656,1913.181274,BC4_3,Bear Creek,Eocene,Yes,Ancient
1850.523438,1762.42749,BC4_3,Bear Creek,Eocene,Yes,Ancient
1848.826172,-3013.257324,BC4_3,Bear Creek,Eocene,Yes,Ancient
1847.126953,-2666.428711,BC4_3,Bear Creek,Eocene,Yes,Ancient
1845.427734,-828.799927,BC4_3,Bear Creek,Eocene,Yes,Ancient
1843.726563,-3128.537109,BC4_3,Bear Creek,Eocene,Yes,Ancient
1842.027344,-1071.878052,BC4_3,Bear Creek,Eocene,Yes,Ancient
1840.326172,-1016.724976,BC4_3,Bear Creek,Eocene,Yes,Ancient
1838.625,-3578.88623,BC4_3,Bear Creek,Eocene,Yes,Ancient
1836.923828,1943.521118,BC4_3,Bear Creek,Eocene,Yes,Ancient
1835.222656,846.755554,BC4_3,Bear Creek,Eocene,Yes,Ancient
1833.521484,-2661.549561,BC4_3,Bear Creek,Eocene,Yes,Ancient
1831.818359,764.325745,BC4_3,Bear Creek,Eocene,Yes,Ancient
1830.115234,-4035.426025,BC4_3,Bear Creek,Eocene,Yes,Ancient
1828.412109,-2185.199463,BC4_3,Bear Creek,Eocene,Yes,Ancient
1826.708984,-839.946228,BC4_3,Bear Creek,Eocene,Yes,Ancient
1825.005859,303.690338,BC4_3,Bear Creek,Eocene,Yes,Ancient
1823.300781,-3114.759766,BC4_3,Bear Creek,Eocene,Yes,Ancient
1821.595703,-994.090942,BC4_3,Bear Creek,Eocene,Yes,Ancient
1819.890625,-3394.323242,BC4_3,Bear Creek,Eocene,Yes,Ancient
1818.185547,-1724.856567,BC4_3,Bear Creek,Eocene,Yes,Ancient
1816.480469,-173.9599,BC4_3,Bear Creek,Eocene,Yes,Ancient
1814.773438,-2445.749756,BC4_3,Bear Creek,Eocene,Yes,Ancient
1813.066406,4007.919189,BC4_3,Bear Creek,Eocene,Yes,Ancient
1811.359375,-498.424957,BC4_3,Bear Creek,Eocene,Yes,Ancient
1809.652344,-2034.543579,BC4_3,Bear Creek,Eocene,Yes,Ancient
1807.945313,-2625.532471,BC4_3,Bear Creek,Eocene,Yes,Ancient
1806.236328,-1082.489502,BC4_3,Bear Creek,Eocene,Yes,Ancient
1804.529297,-1268.710327,BC4_3,Bear Creek,Eocene,Yes,Ancient
1802.820313,1968.619385,BC4_3,Bear Creek,Eocene,Yes,Ancient
1801.109375,-1767.958496,BC4_3,Bear Creek,Eocene,Yes,Ancient
1799.400391,-3407.933594,BC4_3,Bear Creek,Eocene,Yes,Ancient
1797.691406,-2325.688965,BC4_3,Bear Creek,Eocene,Yes,Ancient
1795.980469,-1125.776733,BC4_3,Bear Creek,Eocene,Yes,Ancient
1794.269531,-2284.795898,BC4_3,Bear Creek,Eocene,Yes,Ancient
1792.558594,1159.19104,BC4_3,Bear Creek,Eocene,Yes,Ancient
1790.845703,3462.045654,BC4_3,Bear Creek,Eocene,Yes,Ancient
1789.134766,2754.568359,BC4_3,Bear Creek,Eocene,Yes,Ancient
1787.421875,3924.721924,BC4_3,Bear Creek,Eocene,Yes,Ancient
1785.708984,1950.940186,BC4_3,Bear Creek,Eocene,Yes,Ancient
1783.996094,219.983841,BC4_3,Bear Creek,Eocene,Yes,Ancient
1782.283203,-624.634766,BC4_3,Bear Creek,Eocene,Yes,Ancient
1780.568359,-1856.359619,BC4_3,Bear Creek,Eocene,Yes,Ancient
1778.855469,1147.625244,BC4_3,Bear Creek,Eocene,Yes,Ancient
1777.140625,311.183319,BC4_3,Bear Creek,Eocene,Yes,Ancient
1775.425781,1091.266724,BC4_3,Bear Creek,Eocene,Yes,Ancient
1773.710938,-1348.122559,BC4_3,Bear Creek,Eocene,Yes,Ancient
1771.994141,475.718872,BC4_3,Bear Creek,Eocene,Yes,Ancient
1770.277344,2563.15332,BC4_3,Bear Creek,Eocene,Yes,Ancient
1768.5625,2411.350098,BC4_3,Bear Creek,Eocene,Yes,Ancient
1766.84375,-1685.386108,BC4_3,Bear Creek,Eocene,Yes,Ancient
1765.126953,-485.677704,BC4_3,Bear Creek,Eocene,Yes,Ancient
1763.410156,-1496.193604,BC4_3,Bear Creek,Eocene,Yes,Ancient
1761.691406,-3319.837891,BC4_3,Bear Creek,Eocene,Yes,Ancient
1759.972656,-408.097382,BC4_3,Bear Creek,Eocene,Yes,Ancient
1758.253906,-506.702728,BC4_3,Bear Creek,Eocene,Yes,Ancient
1756.535156,-16.88316,BC4_3,Bear Creek,Eocene,Yes,Ancient
1754.814453,518.003235,BC4_3,Bear Creek,Eocene,Yes,Ancient
1753.095703,-475.821198,BC4_3,Bear Creek,Eocene,Yes,Ancient
1751.375,2060.461914,BC4_3,Bear Creek,Eocene,Yes,Ancient
1749.654297,124.61821,BC4_3,Bear Creek,Eocene,Yes,Ancient
1747.933594,2488.284912,BC4_3,Bear Creek,Eocene,Yes,Ancient
1746.210938,3278.988525,BC4_3,Bear Creek,Eocene,Yes,Ancient
1744.490234,559.256287,BC4_3,Bear Creek,Eocene,Yes,Ancient
1742.767578,1302.033447,BC4_3,Bear Creek,Eocene,Yes,Ancient
1741.044922,-289.315826,BC4_3,Bear Creek,Eocene,Yes,Ancient
1739.322266,-718.413086,BC4_3,Bear Creek,Eocene,Yes,Ancient
1737.597656,-2511.349121,BC4_3,Bear Creek,Eocene,Yes,Ancient
1735.873047,1578.932983,BC4_3,Bear Creek,Eocene,Yes,Ancient
1734.150391,-2772.291748,BC4_3,Bear Creek,Eocene,Yes,Ancient
1732.425781,-2530.965332,BC4_3,Bear Creek,Eocene,Yes,Ancient
1730.699219,-2313.395508,BC4_3,Bear Creek,Eocene,Yes,Ancient
1728.974609,-69.398491,BC4_3,Bear Creek,Eocene,Yes,Ancient
1727.248047,-2614.364502,BC4_3,Bear Creek,Eocene,Yes,Ancient
1725.523438,-393.592773,BC4_3,Bear Creek,Eocene,Yes,Ancient
1723.794922,-621.98407,BC4_3,Bear Creek,Eocene,Yes,Ancient
1722.068359,1017.587036,BC4_3,Bear Creek,Eocene,Yes,Ancient
1720.341797,1333.105591,BC4_3,Bear Creek,Eocene,Yes,Ancient
1718.613281,110.226807,BC4_3,Bear Creek,Eocene,Yes,Ancient
1716.884766,1071.163818,BC4_3,Bear Creek,Eocene,Yes,Ancient
1715.15625,620.81543,BC4_3,Bear Creek,Eocene,Yes,Ancient
1713.427734,-84.917946,BC4_3,Bear Creek,Eocene,Yes,Ancient
1711.699219,2585.48999,BC4_3,Bear Creek,Eocene,Yes,Ancient
1709.96875,1621.960327,BC4_3,Bear Creek,Eocene,Yes,Ancient
1708.238281,-1053.082153,BC4_3,Bear Creek,Eocene,Yes,Ancient
1706.507813,683.826599,BC4_3,Bear Creek,Eocene,Yes,Ancient
1704.777344,2113.841553,BC4_3,Bear Creek,Eocene,Yes,Ancient
1703.046875,1156.744995,BC4_3,Bear Creek,Eocene,Yes,Ancient
1701.314453,-2752.947266,BC4_3,Bear Creek,Eocene,Yes,Ancient
1699.582031,-1030.630127,BC4_3,Bear Creek,Eocene,Yes,Ancient
1697.849609,28.596519,BC4_3,Bear Creek,Eocene,Yes,Ancient
1696.117188,292.381927,BC4_3,Bear Creek,Eocene,Yes,Ancient
1694.384766,-2343.121338,BC4_3,Bear Creek,Eocene,Yes,Ancient
1692.650391,1157.32251,BC4_3,Bear Creek,Eocene,Yes,Ancient
1690.916016,1674.802856,BC4_3,Bear Creek,Eocene,Yes,Ancient
1689.181641,4444.212891,BC4_3,Bear Creek,Eocene,Yes,Ancient
1687.447266,3056.324463,BC4_3,Bear Creek,Eocene,Yes,Ancient
1685.710938,214.127365,BC4_3,Bear Creek,Eocene,Yes,Ancient
1683.976563,1356.701904,BC4_3,Bear Creek,Eocene,Yes,Ancient
1682.240234,5759.870117,BC4_3,Bear Creek,Eocene,Yes,Ancient
1680.503906,4826.926758,BC4_3,Bear Creek,Eocene,Yes,Ancient
1678.767578,5763.640137,BC4_3,Bear Creek,Eocene,Yes,Ancient
1677.029297,6110.546875,BC4_3,Bear Creek,Eocene,Yes,Ancient
1675.292969,2296.096924,BC4_3,Bear Creek,Eocene,Yes,Ancient
1673.554688,1655.384155,BC4_3,Bear Creek,Eocene,Yes,Ancient
1671.816406,2035.280396,BC4_3,Bear Creek,Eocene,Yes,Ancient
1670.076172,110.478317,BC4_3,Bear Creek,Eocene,Yes,Ancient
1668.337891,-1302.11853,BC4_3,Bear Creek,Eocene,Yes,Ancient
1666.597656,-1823.781372,BC4_3,Bear Creek,Eocene,Yes,Ancient
1664.857422,-915.155334,BC4_3,Bear Creek,Eocene,Yes,Ancient
1663.117188,-3585.209717,BC4_3,Bear Creek,Eocene,Yes,Ancient
1661.376953,1546.087524,BC4_3,Bear Creek,Eocene,Yes,Ancient
1659.636719,57.267277,BC4_3,Bear Creek,Eocene,Yes,Ancient
1657.894531,543.450745,BC4_3,Bear Creek,Eocene,Yes,Ancient
1656.152344,150.453278,BC4_3,Bear Creek,Eocene,Yes,Ancient
1654.410156,1329.443359,BC4_3,Bear Creek,Eocene,Yes,Ancient
1652.667969,3556.463135,BC4_3,Bear Creek,Eocene,Yes,Ancient
1650.923828,3215.270996,BC4_3,Bear Creek,Eocene,Yes,Ancient
1649.181641,976.993286,BC4_3,Bear Creek,Eocene,Yes,Ancient
1647.4375,-416.389801,BC4_3,Bear Creek,Eocene,Yes,Ancient
1645.693359,3842.46582,BC4_3,Bear Creek,Eocene,Yes,Ancient
1643.947266,721.104675,BC4_3,Bear Creek,Eocene,Yes,Ancient
1642.203125,2135.655762,BC4_3,Bear Creek,Eocene,Yes,Ancient
1640.457031,2316.730469,BC4_3,Bear Creek,Eocene,Yes,Ancient
1638.710938,1316.176025,BC4_3,Bear Creek,Eocene,Yes,Ancient
1636.964844,-516.031311,BC4_3,Bear Creek,Eocene,Yes,Ancient
1635.21875,26.208086,BC4_3,Bear Creek,Eocene,Yes,Ancient
1633.470703,-145.941818,BC4_3,Bear Creek,Eocene,Yes,Ancient
1631.724609,2826.122559,BC4_3,Bear Creek,Eocene,Yes,Ancient
1629.976563,2664.896973,BC4_3,Bear Creek,Eocene,Yes,Ancient
1628.228516,5353.165527,BC4_3,Bear Creek,Eocene,Yes,Ancient
1626.478516,8489.019531,BC4_3,Bear Creek,Eocene,Yes,Ancient
1624.730469,12683.84766,BC4_3,Bear Creek,Eocene,Yes,Ancient
1622.980469,15428.11035,BC4_3,Bear Creek,Eocene,Yes,Ancient
1621.230469,15750.92969,BC4_3,Bear Creek,Eocene,Yes,Ancient
1619.480469,15744.53613,BC4_3,Bear Creek,Eocene,Yes,Ancient
1617.730469,19651.02734,BC4_3,Bear Creek,Eocene,Yes,Ancient
1615.978516,21851.5625,BC4_3,Bear Creek,Eocene,Yes,Ancient
1614.226563,23009.7168,BC4_3,Bear Creek,Eocene,Yes,Ancient
1612.474609,22429.59961,BC4_3,Bear Creek,Eocene,Yes,Ancient
1610.722656,24155.06836,BC4_3,Bear Creek,Eocene,Yes,Ancient
1608.970703,28667.35742,BC4_3,Bear Creek,Eocene,Yes,Ancient
1607.216797,31666.03906,BC4_3,Bear Creek,Eocene,Yes,Ancient
1605.464844,35105.80078,BC4_3,Bear Creek,Eocene,Yes,Ancient
1603.710938,37553.19141,BC4_3,Bear Creek,Eocene,Yes,Ancient
1601.955078,37199.96875,BC4_3,Bear Creek,Eocene,Yes,Ancient
1600.201172,40310.39844,BC4_3,Bear Creek,Eocene,Yes,Ancient
1598.445313,43662.20313,BC4_3,Bear Creek,Eocene,Yes,Ancient
1596.691406,44098.85938,BC4_3,Bear Creek,Eocene,Yes,Ancient
1594.935547,46165.62891,BC4_3,Bear Creek,Eocene,Yes,Ancient
1593.177734,46401.64844,BC4_3,Bear Creek,Eocene,Yes,Ancient
1591.421875,47336.46484,BC4_3,Bear Creek,Eocene,Yes,Ancient
1589.664063,50883.39453,BC4_3,Bear Creek,Eocene,Yes,Ancient
1587.90625,48753.01953,BC4_3,Bear Creek,Eocene,Yes,Ancient
1586.148438,50887.9375,BC4_3,Bear Creek,Eocene,Yes,Ancient
1584.390625,52634.27344,BC4_3,Bear Creek,Eocene,Yes,Ancient
1582.632813,55466.51172,BC4_3,Bear Creek,Eocene,Yes,Ancient
1580.873047,52368.58594,BC4_3,Bear Creek,Eocene,Yes,Ancient
1579.113281,57587.80469,BC4_3,Bear Creek,Eocene,Yes,Ancient
1577.353516,54031.77344,BC4_3,Bear Creek,Eocene,Yes,Ancient
1575.59375,53519.60156,BC4_3,Bear Creek,Eocene,Yes,Ancient
1573.832031,53577.00391,BC4_3,Bear Creek,Eocene,Yes,Ancient
1572.072266,54607.64844,BC4_3,Bear Creek,Eocene,Yes,Ancient
1570.310547,53940.60547,BC4_3,Bear Creek,Eocene,Yes,Ancient
1568.548828,54226.01563,BC4_3,Bear Creek,Eocene,Yes,Ancient
1566.785156,54433.35156,BC4_3,Bear Creek,Eocene,Yes,Ancient
1565.023438,51376.36328,BC4_3,Bear Creek,Eocene,Yes,Ancient
1563.259766,50665.29688,BC4_3,Bear Creek,Eocene,Yes,Ancient
1561.496094,49543.50781,BC4_3,Bear Creek,Eocene,Yes,Ancient
1559.732422,49879.72266,BC4_3,Bear Creek,Eocene,Yes,Ancient
1557.96875,49082.07031,BC4_3,Bear Creek,Eocene,Yes,Ancient
1556.203125,49354.30469,BC4_3,Bear Creek,Eocene,Yes,Ancient
1554.4375,48203.01172,BC4_3,Bear Creek,Eocene,Yes,Ancient
1552.671875,44245.93359,BC4_3,Bear Creek,Eocene,Yes,Ancient
1550.90625,41233.67578,BC4_3,Bear Creek,Eocene,Yes,Ancient
1549.140625,40176.97656,BC4_3,Bear Creek,Eocene,Yes,Ancient
1547.373047,42679.98828,BC4_3,Bear Creek,Eocene,Yes,Ancient
1545.605469,34852.77734,BC4_3,Bear Creek,Eocene,Yes,Ancient
1543.837891,33741.70313,BC4_3,Bear Creek,Eocene,Yes,Ancient
1542.070313,33471.12109,BC4_3,Bear Creek,Eocene,Yes,Ancient
1540.302734,34066.01563,BC4_3,Bear Creek,Eocene,Yes,Ancient
1538.533203,30098.80078,BC4_3,Bear Creek,Eocene,Yes,Ancient
1536.763672,29358.15039,BC4_3,Bear Creek,Eocene,Yes,Ancient
1534.994141,27578.17383,BC4_3,Bear Creek,Eocene,Yes,Ancient
1533.224609,25440.0918,BC4_3,Bear Creek,Eocene,Yes,Ancient
1531.453125,24452.46484,BC4_3,Bear Creek,Eocene,Yes,Ancient
1529.683594,25042.86914,BC4_3,Bear Creek,Eocene,Yes,Ancient
1527.912109,21900.67969,BC4_3,Bear Creek,Eocene,Yes,Ancient
1526.140625,20226.80469,BC4_3,Bear Creek,Eocene,Yes,Ancient
1524.367188,17334.04688,BC4_3,Bear Creek,Eocene,Yes,Ancient
1522.595703,15439.5957,BC4_3,Bear Creek,Eocene,Yes,Ancient
1520.822266,19137.71094,BC4_3,Bear Creek,Eocene,Yes,Ancient
1519.048828,15912.16016,BC4_3,Bear Creek,Eocene,Yes,Ancient
1517.275391,15034.91406,BC4_3,Bear Creek,Eocene,Yes,Ancient
1515.501953,13142.32227,BC4_3,Bear Creek,Eocene,Yes,Ancient
1513.726563,12028.05957,BC4_3,Bear Creek,Eocene,Yes,Ancient
1511.951172,12949.63965,BC4_3,Bear Creek,Eocene,Yes,Ancient
1510.175781,8619.654297,BC4_3,Bear Creek,Eocene,Yes,Ancient
1508.400391,4756.192871,BC4_3,Bear Creek,Eocene,Yes,Ancient
1506.625,4897.100586,BC4_3,Bear Creek,Eocene,Yes,Ancient
1504.847656,4893.297852,BC4_3,Bear Creek,Eocene,Yes,Ancient
1503.070313,3753.664307,BC4_3,Bear Creek,Eocene,Yes,Ancient
1501.292969,599.661438,BC4_3,Bear Creek,Eocene,Yes,Ancient
1499.515625,1027.253052,BC4_3,Bear Creek,Eocene,Yes,Ancient
1497.736328,4904.725098,BC4_3,Bear Creek,Eocene,Yes,Ancient
1495.958984,3754.504639,BC4_3,Bear Creek,Eocene,Yes,Ancient
1494.179688,4146.45459,BC4_3,Bear Creek,Eocene,Yes,Ancient
1492.400391,-2061.922363,BC4_3,Bear Creek,Eocene,Yes,Ancient
1490.619141,522.29364,BC4_3,Bear Creek,Eocene,Yes,Ancient
1488.839844,1622.614502,BC4_3,Bear Creek,Eocene,Yes,Ancient
1487.058594,504.327942,BC4_3,Bear Creek,Eocene,Yes,Ancient
1485.277344,595.87677,BC4_3,Bear Creek,Eocene,Yes,Ancient
1483.496094,282.646057,BC4_3,Bear Creek,Eocene,Yes,Ancient
1481.714844,319.024811,BC4_3,Bear Creek,Eocene,Yes,Ancient
1479.931641,1157.383179,BC4_3,Bear Creek,Eocene,Yes,Ancient
1478.148438,3906.894287,BC4_3,Bear Creek,Eocene,Yes,Ancient
1476.365234,1088.071289,BC4_3,Bear Creek,Eocene,Yes,Ancient
1474.582031,392.301544,BC4_3,Bear Creek,Eocene,Yes,Ancient
1472.798828,-3681.903564,BC4_3,Bear Creek,Eocene,Yes,Ancient
1471.013672,-1279.3479,BC4_3,Bear Creek,Eocene,Yes,Ancient
1469.228516,4115.705078,BC4_3,Bear Creek,Eocene,Yes,Ancient
1467.443359,1012.8927,BC4_3,Bear Creek,Eocene,Yes,Ancient
1465.658203,23.475927,BC4_3,Bear Creek,Eocene,Yes,Ancient
1463.871094,181.368149,BC4_3,Bear Creek,Eocene,Yes,Ancient
1462.083984,921.8526,BC4_3,Bear Creek,Eocene,Yes,Ancient
1460.298828,2964.977783,BC4_3,Bear Creek,Eocene,Yes,Ancient
1458.509766,-802.233337,BC4_3,Bear Creek,Eocene,Yes,Ancient
1456.722656,-170.661697,BC4_3,Bear Creek,Eocene,Yes,Ancient
1454.935547,2123.085693,BC4_3,Bear Creek,Eocene,Yes,Ancient
1453.146484,-781.6427,BC4_3,Bear Creek,Eocene,Yes,Ancient
1451.357422,982.448303,BC4_3,Bear Creek,Eocene,Yes,Ancient
1449.568359,-1818.095459,BC4_3,Bear Creek,Eocene,Yes,Ancient
1447.777344,-96.532906,BC4_3,Bear Creek,Eocene,Yes,Ancient
1445.988281,-189.806381,BC4_3,Bear Creek,Eocene,Yes,Ancient
1444.197266,869.923645,BC4_3,Bear Creek,Eocene,Yes,Ancient
1442.40625,3231.497803,BC4_3,Bear Creek,Eocene,Yes,Ancient
1440.613281,554.273499,BC4_3,Bear Creek,Eocene,Yes,Ancient
1438.822266,-2244.82666,BC4_3,Bear Creek,Eocene,Yes,Ancient
1437.029297,191.648666,BC4_3,Bear Creek,Eocene,Yes,Ancient
1435.236328,-975.593018,BC4_3,Bear Creek,Eocene,Yes,Ancient
1433.443359,2689.976318,BC4_3,Bear Creek,Eocene,Yes,Ancient
1431.650391,-254.868484,BC4_3,Bear Creek,Eocene,Yes,Ancient
1429.855469,2401.132568,BC4_3,Bear Creek,Eocene,Yes,Ancient
1428.0625,-1579.821289,BC4_3,Bear Creek,Eocene,Yes,Ancient
1426.267578,125.065392,BC4_3,Bear Creek,Eocene,Yes,Ancient
1424.470703,2084.056396,BC4_3,Bear Creek,Eocene,Yes,Ancient
1422.675781,-2498.644287,BC4_3,Bear Creek,Eocene,Yes,Ancient
1420.878906,-2641.814697,BC4_3,Bear Creek,Eocene,Yes,Ancient
1419.083984,-3488.849121,BC4_3,Bear Creek,Eocene,Yes,Ancient
1417.285156,-2368.83667,BC4_3,Bear Creek,Eocene,Yes,Ancient
1415.488281,-1987.87439,BC4_3,Bear Creek,Eocene,Yes,Ancient
1413.691406,-2519.307617,BC4_3,Bear Creek,Eocene,Yes,Ancient
1411.892578,-1027.813721,BC4_3,Bear Creek,Eocene,Yes,Ancient
1410.09375,295.137482,BC4_3,Bear Creek,Eocene,Yes,Ancient
1408.294922,-1331.388672,BC4_3,Bear Creek,Eocene,Yes,Ancient
1406.496094,860.671265,BC4_3,Bear Creek,Eocene,Yes,Ancient
1404.695313,-753.70459,BC4_3,Bear Creek,Eocene,Yes,Ancient
1402.894531,-168.28595,BC4_3,Bear Creek,Eocene,Yes,Ancient
1401.09375,-41.230598,BC4_3,Bear Creek,Eocene,Yes,Ancient
1399.292969,395.126892,BC4_3,Bear Creek,Eocene,Yes,Ancient
1397.492188,1276.098145,BC4_3,Bear Creek,Eocene,Yes,Ancient
1395.689453,-2491.644287,BC4_3,Bear Creek,Eocene,Yes,Ancient
1393.886719,-285.323517,BC4_3,Bear Creek,Eocene,Yes,Ancient
1392.083984,2481.250488,BC4_3,Bear Creek,Eocene,Yes,Ancient
1390.28125,1323.327515,BC4_3,Bear Creek,Eocene,Yes,Ancient
1388.476563,186.012848,BC4_3,Bear Creek,Eocene,Yes,Ancient
1386.673828,-1685.014771,BC4_3,Bear Creek,Eocene,Yes,Ancient
1384.869141,-2960.08252,BC4_3,Bear Creek,Eocene,Yes,Ancient
1383.0625,-2267.561035,BC4_3,Bear Creek,Eocene,Yes,Ancient
1381.257813,-2805.179443,BC4_3,Bear Creek,Eocene,Yes,Ancient
1379.453125,-1069.973633,BC4_3,Bear Creek,Eocene,Yes,Ancient
1377.646484,-4136.245117,BC4_3,Bear Creek,Eocene,Yes,Ancient
1375.839844,-1735.015137,BC4_3,Bear Creek,Eocene,Yes,Ancient
1374.03125,280.600464,BC4_3,Bear Creek,Eocene,Yes,Ancient
1372.224609,-4135.650391,BC4_3,Bear Creek,Eocene,Yes,Ancient
1370.416016,-3173.088379,BC4_3,Bear Creek,Eocene,Yes,Ancient
1368.607422,781.452637,BC4_3,Bear Creek,Eocene,Yes,Ancient
1366.798828,1294.401001,BC4_3,Bear Creek,Eocene,Yes,Ancient
1364.990234,2448.747559,BC4_3,Bear Creek,Eocene,Yes,Ancient
1363.179688,2378.173828,BC4_3,Bear Creek,Eocene,Yes,Ancient
1361.371094,3497.600342,BC4_3,Bear Creek,Eocene,Yes,Ancient
1359.560547,2717.359863,BC4_3,Bear Creek,Eocene,Yes,Ancient
1357.75,921.855347,BC4_3,Bear Creek,Eocene,Yes,Ancient
1355.9375,-1456.746338,BC4_3,Bear Creek,Eocene,Yes,Ancient
1354.125,1068.615601,BC4_3,Bear Creek,Eocene,Yes,Ancient
1352.314453,2056.968994,BC4_3,Bear Creek,Eocene,Yes,Ancient
1350.501953,-338.127838,BC4_3,Bear Creek,Eocene,Yes,Ancient
1348.6875,-193.989197,BC4_3,Bear Creek,Eocene,Yes,Ancient
1346.875,1126.747925,BC4_3,Bear Creek,Eocene,Yes,Ancient
1345.060547,-2754.307861,BC4_3,Bear Creek,Eocene,Yes,Ancient
1343.246094,-475.49942,BC4_3,Bear Creek,Eocene,Yes,Ancient
1341.431641,-1153.765869,BC4_3,Bear Creek,Eocene,Yes,Ancient
1339.617188,365.462219,BC4_3,Bear Creek,Eocene,Yes,Ancient
1337.800781,374.988068,BC4_3,Bear Creek,Eocene,Yes,Ancient
1335.984375,2070.839355,BC4_3,Bear Creek,Eocene,Yes,Ancient
1334.167969,-1580.962158,BC4_3,Bear Creek,Eocene,Yes,Ancient
1332.351563,-1152.590576,BC4_3,Bear Creek,Eocene,Yes,Ancient
1330.533203,397.15448,BC4_3,Bear Creek,Eocene,Yes,Ancient
1328.716797,-342.434998,BC4_3,Bear Creek,Eocene,Yes,Ancient
1326.898438,-1996.037231,BC4_3,Bear Creek,Eocene,Yes,Ancient
1325.080078,-112.468979,BC4_3,Bear Creek,Eocene,Yes,Ancient
1323.259766,281.854919,BC4_3,Bear Creek,Eocene,Yes,Ancient
1321.441406,1078.347168,BC4_3,Bear Creek,Eocene,Yes,Ancient
1319.621094,-57.208179,BC4_3,Bear Creek,Eocene,Yes,Ancient
1317.800781,865.682556,BC4_3,Bear Creek,Eocene,Yes,Ancient
1315.980469,-513.204773,BC4_3,Bear Creek,Eocene,Yes,Ancient
1314.158203,926.836792,BC4_3,Bear Creek,Eocene,Yes,Ancient
1312.335938,626.442627,BC4_3,Bear Creek,Eocene,Yes,Ancient
1310.515625,1308.93396,BC4_3,Bear Creek,Eocene,Yes,Ancient
1308.691406,962.197144,BC4_3,Bear Creek,Eocene,Yes,Ancient
1306.869141,1236.115723,BC4_3,Bear Creek,Eocene,Yes,Ancient
1305.046875,896.383484,BC4_3,Bear Creek,Eocene,Yes,Ancient
1303.222656,-155.660873,BC4_3,Bear Creek,Eocene,Yes,Ancient
1301.398438,-774.236145,BC4_3,Bear Creek,Eocene,Yes,Ancient
1299.574219,14.221111,BC4_3,Bear Creek,Eocene,Yes,Ancient
1297.748047,-119.057648,BC4_3,Bear Creek,Eocene,Yes,Ancient
1295.921875,-46.875179,BC4_3,Bear Creek,Eocene,Yes,Ancient
1294.097656,669.707092,BC4_3,Bear Creek,Eocene,Yes,Ancient
1292.269531,898.614197,BC4_3,Bear Creek,Eocene,Yes,Ancient
1290.443359,-290.461456,BC4_3,Bear Creek,Eocene,Yes,Ancient
1288.617188,-1928.340942,BC4_3,Bear Creek,Eocene,Yes,Ancient
1286.789063,-4.188472,BC4_3,Bear Creek,Eocene,Yes,Ancient
1284.960938,1034.104614,BC4_3,Bear Creek,Eocene,Yes,Ancient
1283.132813,1293.464966,BC4_3,Bear Creek,Eocene,Yes,Ancient
1281.302734,1726.218018,BC4_3,Bear Creek,Eocene,Yes,Ancient
1279.474609,-2109.128174,BC4_3,Bear Creek,Eocene,Yes,Ancient
1277.644531,-2723.243164,BC4_3,Bear Creek,Eocene,Yes,Ancient
1275.814453,-778.944336,BC4_3,Bear Creek,Eocene,Yes,Ancient
1273.982422,-883.051636,BC4_3,Bear Creek,Eocene,Yes,Ancient
1272.152344,-1305.421509,BC4_3,Bear Creek,Eocene,Yes,Ancient
1270.320313,-4067.127686,BC4_3,Bear Creek,Eocene,Yes,Ancient
1268.488281,-476.772003,BC4_3,Bear Creek,Eocene,Yes,Ancient
1266.65625,2024.796509,BC4_3,Bear Creek,Eocene,Yes,Ancient
1264.822266,-2175.606445,BC4_3,Bear Creek,Eocene,Yes,Ancient
1262.990234,-2391.256348,BC4_3,Bear Creek,Eocene,Yes,Ancient
1261.15625,-1351.560913,BC4_3,Bear Creek,Eocene,Yes,Ancient
1259.322266,-124.446243,BC4_3,Bear Creek,Eocene,Yes,Ancient
1257.486328,-408.867584,BC4_3,Bear Creek,Eocene,Yes,Ancient
1255.652344,-222.593628,BC4_3,Bear Creek,Eocene,Yes,Ancient
1253.816406,-656.657776,BC4_3,Bear Creek,Eocene,Yes,Ancient
1251.980469,-1666.881714,BC4_3,Bear Creek,Eocene,Yes,Ancient
1250.144531,-1442.771973,BC4_3,Bear Creek,Eocene,Yes,Ancient
1248.306641,712.241821,BC4_3,Bear Creek,Eocene,Yes,Ancient
1246.470703,41.948246,BC4_3,Bear Creek,Eocene,Yes,Ancient
1244.632813,114.482399,BC4_3,Bear Creek,Eocene,Yes,Ancient
1242.794922,-1018.964844,BC4_3,Bear Creek,Eocene,Yes,Ancient
1240.955078,518.410095,BC4_3,Bear Creek,Eocene,Yes,Ancient
1239.117188,-26.348654,BC4_3,Bear Creek,Eocene,Yes,Ancient
1237.277344,-2459.820801,BC4_3,Bear Creek,Eocene,Yes,Ancient
1235.4375,-2221.07666,BC4_3,Bear Creek,Eocene,Yes,Ancient
1233.597656,-218.402145,BC4_3,Bear Creek,Eocene,Yes,Ancient
1231.755859,732.782043,BC4_3,Bear Creek,Eocene,Yes,Ancient
1229.916016,-329.550201,BC4_3,Bear Creek,Eocene,Yes,Ancient
1228.074219,-1682.393188,BC4_3,Bear Creek,Eocene,Yes,Ancient
1226.230469,-1047.546753,BC4_3,Bear Creek,Eocene,Yes,Ancient
